id,value
80512,value80512
80513,value80513
80514,value80514
80515,value80515
80516,value80516
80517,value80517
80518,value80518
80519,value80519
80520,value80520
80521,value80521
80522,value80522
80523,value80523
80524,value80524
80525,value80525
80526,value80526
80527,value80527
80528,value80528
80529,value80529
80530,value80530
80531,value80531
80532,value80532
80533,value80533
80534,value80534
80535,value80535
80536,value80536
80537,value80537
80538,value80538
80539,value80539
80540,value80540
80541,value80541
80542,value80542
80543,value80543
80544,value80544
80545,value80545
80546,value80546
80547,value80547
80548,value80548
80549,value80549
80550,value80550
80551,value80551
80552,value80552
80553,value80553
80554,value80554
80555,value80555
80556,value80556
80557,value80557
80558,value80558
80559,value80559
80560,value80560
80561,value80561
80562,value80562
80563,value80563
80564,value80564
80565,value80565
80566,value80566
80567,value80567
80568,value80568
80569,value80569
80570,value80570
80571,value80571
80572,value80572
80573,value80573
80574,value80574
80575,value80575
80576,value80576
80577,value80577
80578,value80578
80579,value80579
80580,value80580
80581,value80581
80582,value80582
80583,value80583
80584,value80584
80585,value80585
80586,value80586
80587,value80587
80588,value80588
80589,value80589
80590,value80590
80591,value80591
80592,value80592
80593,value80593
80594,value80594
80595,value80595
80596,value80596
80597,value80597
80598,value80598
80599,value80599
80600,value80600
80601,value80601
80602,value80602
80603,value80603
80604,value80604
80605,value80605
80606,value80606
80607,value80607
80608,value80608
80609,value80609
80610,value80610
80611,value80611
80612,value80612
80613,value80613
80614,value80614
80615,value80615
80616,value80616
80617,value80617
80618,value80618
80619,value80619
80620,value80620
80621,value80621
80622,value80622
80623,value80623
80624,value80624
80625,value80625
80626,value80626
80627,value80627
80628,value80628
80629,value80629
80630,value80630
80631,value80631
80632,value80632
80633,value80633
80634,value80634
80635,value80635
80636,value80636
80637,value80637
80638,value80638
80639,value80639
80640,value80640
80641,value80641
80642,value80642
80643,value80643
80644,value80644
80645,value80645
80646,value80646
80647,value80647
80648,value80648
80649,value80649
80650,value80650
80651,value80651
80652,value80652
80653,value80653
80654,value80654
80655,value80655
80656,value80656
80657,value80657
80658,value80658
80659,value80659
80660,value80660
80661,value80661
80662,value80662
80663,value80663
80664,value80664
80665,value80665
80666,value80666
80667,value80667
80668,value80668
80669,value80669
80670,value80670
80671,value80671
80672,value80672
80673,value80673
80674,value80674
80675,value80675
80676,value80676
80677,value80677
80678,value80678
80679,value80679
80680,value80680
80681,value80681
80682,value80682
80683,value80683
80684,value80684
80685,value80685
80686,value80686
80687,value80687
80688,value80688
80689,value80689
80690,value80690
80691,value80691
80692,value80692
80693,value80693
80694,value80694
80695,value80695
80696,value80696
80697,value80697
80698,value80698
80699,value80699
80700,value80700
80701,value80701
80702,value80702
80703,value80703
80704,value80704
80705,value80705
80706,value80706
80707,value80707
80708,value80708
80709,value80709
80710,value80710
80711,value80711
80712,value80712
80713,value80713
80714,value80714
80715,value80715
80716,value80716
80717,value80717
80718,value80718
80719,value80719
80720,value80720
80721,value80721
80722,value80722
80723,value80723
80724,value80724
80725,value80725
80726,value80726
80727,value80727
80728,value80728
80729,value80729
80730,value80730
80731,value80731
80732,value80732
80733,value80733
80734,value80734
80735,value80735
80736,value80736
80737,value80737
80738,value80738
80739,value80739
80740,value80740
80741,value80741
80742,value80742
80743,value80743
80744,value80744
80745,value80745
80746,value80746
80747,value80747
80748,value80748
80749,value80749
80750,value80750
80751,value80751
80752,value80752
80753,value80753
80754,value80754
80755,value80755
80756,value80756
80757,value80757
80758,value80758
80759,value80759
80760,value80760
80761,value80761
80762,value80762
80763,value80763
80764,value80764
80765,value80765
80766,value80766
80767,value80767
80768,value80768
80769,value80769
80770,value80770
80771,value80771
80772,value80772
80773,value80773
80774,value80774
80775,value80775
80776,value80776
80777,value80777
80778,value80778
80779,value80779
80780,value80780
80781,value80781
80782,value80782
80783,value80783
80784,value80784
80785,value80785
80786,value80786
80787,value80787
80788,value80788
80789,value80789
80790,value80790
80791,value80791
80792,value80792
80793,value80793
80794,value80794
80795,value80795
80796,value80796
80797,value80797
80798,value80798
80799,value80799
80800,value80800
80801,value80801
80802,value80802
80803,value80803
80804,value80804
80805,value80805
80806,value80806
80807,value80807
80808,value80808
80809,value80809
80810,value80810
80811,value80811
80812,value80812
80813,value80813
80814,value80814
80815,value80815
80816,value80816
80817,value80817
80818,value80818
80819,value80819
80820,value80820
80821,value80821
80822,value80822
80823,value80823
80824,value80824
80825,value80825
80826,value80826
80827,value80827
80828,value80828
80829,value80829
80830,value80830
80831,value80831
80832,value80832
80833,value80833
80834,value80834
80835,value80835
80836,value80836
80837,value80837
80838,value80838
80839,value80839
80840,value80840
80841,value80841
80842,value80842
80843,value80843
80844,value80844
80845,value80845
80846,value80846
80847,value80847
80848,value80848
80849,value80849
80850,value80850
80851,value80851
80852,value80852
80853,value80853
80854,value80854
80855,value80855
80856,value80856
80857,value80857
80858,value80858
80859,value80859
80860,value80860
80861,value80861
80862,value80862
80863,value80863
80864,value80864
80865,value80865
80866,value80866
80867,value80867
80868,value80868
80869,value80869
80870,value80870
80871,value80871
80872,value80872
80873,value80873
80874,value80874
80875,value80875
80876,value80876
80877,value80877
80878,value80878
80879,value80879
80880,value80880
80881,value80881
80882,value80882
80883,value80883
80884,value80884
80885,value80885
80886,value80886
80887,value80887
80888,value80888
80889,value80889
80890,value80890
80891,value80891
80892,value80892
80893,value80893
80894,value80894
80895,value80895
80896,value80896
80897,value80897
80898,value80898
80899,value80899
80900,value80900
80901,value80901
80902,value80902
80903,value80903
80904,value80904
80905,value80905
80906,value80906
80907,value80907
80908,value80908
80909,value80909
80910,value80910
80911,value80911
80912,value80912
80913,value80913
80914,value80914
80915,value80915
80916,value80916
80917,value80917
80918,value80918
80919,value80919
80920,value80920
80921,value80921
80922,value80922
80923,value80923
80924,value80924
80925,value80925
80926,value80926
80927,value80927
80928,value80928
80929,value80929
80930,value80930
80931,value80931
80932,value80932
80933,value80933
80934,value80934
80935,value80935
80936,value80936
80937,value80937
80938,value80938
80939,value80939
80940,value80940
80941,value80941
80942,value80942
80943,value80943
80944,value80944
80945,value80945
80946,value80946
80947,value80947
80948,value80948
80949,value80949
80950,value80950
80951,value80951
80952,value80952
80953,value80953
80954,value80954
80955,value80955
80956,value80956
80957,value80957
80958,value80958
80959,value80959
80960,value80960
80961,value80961
80962,value80962
80963,value80963
80964,value80964
80965,value80965
80966,value80966
80967,value80967
80968,value80968
80969,value80969
80970,value80970
80971,value80971
80972,value80972
80973,value80973
80974,value80974
80975,value80975
80976,value80976
80977,value80977
80978,value80978
80979,value80979
80980,value80980
80981,value80981
80982,value80982
80983,value80983
80984,value80984
80985,value80985
80986,value80986
80987,value80987
80988,value80988
80989,value80989
80990,value80990
80991,value80991
80992,value80992
80993,value80993
80994,value80994
80995,value80995
80996,value80996
80997,value80997
80998,value80998
80999,value80999
81000,value81000
81001,value81001
81002,value81002
81003,value81003
81004,value81004
81005,value81005
81006,value81006
81007,value81007
81008,value81008
81009,value81009
81010,value81010
81011,value81011
81012,value81012
81013,value81013
81014,value81014
81015,value81015
81016,value81016
81017,value81017
81018,value81018
81019,value81019
81020,value81020
81021,value81021
81022,value81022
81023,value81023
81024,value81024
81025,value81025
81026,value81026
81027,value81027
81028,value81028
81029,value81029
81030,value81030
81031,value81031
81032,value81032
81033,value81033
81034,value81034
81035,value81035
81036,value81036
81037,value81037
81038,value81038
81039,value81039
81040,value81040
81041,value81041
81042,value81042
81043,value81043
81044,value81044
81045,value81045
81046,value81046
81047,value81047
81048,value81048
81049,value81049
81050,value81050
81051,value81051
81052,value81052
81053,value81053
81054,value81054
81055,value81055
81056,value81056
81057,value81057
81058,value81058
81059,value81059
81060,value81060
81061,value81061
81062,value81062
81063,value81063
81064,value81064
81065,value81065
81066,value81066
81067,value81067
81068,value81068
81069,value81069
81070,value81070
81071,value81071
81072,value81072
81073,value81073
81074,value81074
81075,value81075
81076,value81076
81077,value81077
81078,value81078
81079,value81079
81080,value81080
81081,value81081
81082,value81082
81083,value81083
81084,value81084
81085,value81085
81086,value81086
81087,value81087
81088,value81088
81089,value81089
81090,value81090
81091,value81091
81092,value81092
81093,value81093
81094,value81094
81095,value81095
81096,value81096
81097,value81097
81098,value81098
81099,value81099
81100,value81100
81101,value81101
81102,value81102
81103,value81103
81104,value81104
81105,value81105
81106,value81106
81107,value81107
81108,value81108
81109,value81109
81110,value81110
81111,value81111
81112,value81112
81113,value81113
81114,value81114
81115,value81115
81116,value81116
81117,value81117
81118,value81118
81119,value81119
81120,value81120
81121,value81121
81122,value81122
81123,value81123
81124,value81124
81125,value81125
81126,value81126
81127,value81127
81128,value81128
81129,value81129
81130,value81130
81131,value81131
81132,value81132
81133,value81133
81134,value81134
81135,value81135
81136,value81136
81137,value81137
81138,value81138
81139,value81139
81140,value81140
81141,value81141
81142,value81142
81143,value81143
81144,value81144
81145,value81145
81146,value81146
81147,value81147
81148,value81148
81149,value81149
81150,value81150
81151,value81151
81152,value81152
81153,value81153
81154,value81154
81155,value81155
81156,value81156
81157,value81157
81158,value81158
81159,value81159
81160,value81160
81161,value81161
81162,value81162
81163,value81163
81164,value81164
81165,value81165
81166,value81166
81167,value81167
81168,value81168
81169,value81169
81170,value81170
81171,value81171
81172,value81172
81173,value81173
81174,value81174
81175,value81175
81176,value81176
81177,value81177
81178,value81178
81179,value81179
81180,value81180
81181,value81181
81182,value81182
81183,value81183
81184,value81184
81185,value81185
81186,value81186
81187,value81187
81188,value81188
81189,value81189
81190,value81190
81191,value81191
81192,value81192
81193,value81193
81194,value81194
81195,value81195
81196,value81196
81197,value81197
81198,value81198
81199,value81199
81200,value81200
81201,value81201
81202,value81202
81203,value81203
81204,value81204
81205,value81205
81206,value81206
81207,value81207
81208,value81208
81209,value81209
81210,value81210
81211,value81211
81212,value81212
81213,value81213
81214,value81214
81215,value81215
81216,value81216
81217,value81217
81218,value81218
81219,value81219
81220,value81220
81221,value81221
81222,value81222
81223,value81223
81224,value81224
81225,value81225
81226,value81226
81227,value81227
81228,value81228
81229,value81229
81230,value81230
81231,value81231
81232,value81232
81233,value81233
81234,value81234
81235,value81235
81236,value81236
81237,value81237
81238,value81238
81239,value81239
81240,value81240
81241,value81241
81242,value81242
81243,value81243
81244,value81244
81245,value81245
81246,value81246
81247,value81247
81248,value81248
81249,value81249
81250,value81250
81251,value81251
81252,value81252
81253,value81253
81254,value81254
81255,value81255
81256,value81256
81257,value81257
81258,value81258
81259,value81259
81260,value81260
81261,value81261
81262,value81262
81263,value81263
81264,value81264
81265,value81265
81266,value81266
81267,value81267
81268,value81268
81269,value81269
81270,value81270
81271,value81271
81272,value81272
81273,value81273
81274,value81274
81275,value81275
81276,value81276
81277,value81277
81278,value81278
81279,value81279
81280,value81280
81281,value81281
81282,value81282
81283,value81283
81284,value81284
81285,value81285
81286,value81286
81287,value81287
81288,value81288
81289,value81289
81290,value81290
81291,value81291
81292,value81292
81293,value81293
81294,value81294
81295,value81295
81296,value81296
81297,value81297
81298,value81298
81299,value81299
81300,value81300
81301,value81301
81302,value81302
81303,value81303
81304,value81304
81305,value81305
81306,value81306
81307,value81307
81308,value81308
81309,value81309
81310,value81310
81311,value81311
81312,value81312
81313,value81313
81314,value81314
81315,value81315
81316,value81316
81317,value81317
81318,value81318
81319,value81319
81320,value81320
81321,value81321
81322,value81322
81323,value81323
81324,value81324
81325,value81325
81326,value81326
81327,value81327
81328,value81328
81329,value81329
81330,value81330
81331,value81331
81332,value81332
81333,value81333
81334,value81334
81335,value81335
81336,value81336
81337,value81337
81338,value81338
81339,value81339
81340,value81340
81341,value81341
81342,value81342
81343,value81343
81344,value81344
81345,value81345
81346,value81346
81347,value81347
81348,value81348
81349,value81349
81350,value81350
81351,value81351
81352,value81352
81353,value81353
81354,value81354
81355,value81355
81356,value81356
81357,value81357
81358,value81358
81359,value81359
81360,value81360
81361,value81361
81362,value81362
81363,value81363
81364,value81364
81365,value81365
81366,value81366
81367,value81367
81368,value81368
81369,value81369
81370,value81370
81371,value81371
81372,value81372
81373,value81373
81374,value81374
81375,value81375
81376,value81376
81377,value81377
81378,value81378
81379,value81379
81380,value81380
81381,value81381
81382,value81382
81383,value81383
81384,value81384
81385,value81385
81386,value81386
81387,value81387
81388,value81388
81389,value81389
81390,value81390
81391,value81391
81392,value81392
81393,value81393
81394,value81394
81395,value81395
81396,value81396
81397,value81397
81398,value81398
81399,value81399
81400,value81400
81401,value81401
81402,value81402
81403,value81403
81404,value81404
81405,value81405
81406,value81406
81407,value81407
81408,value81408
81409,value81409
81410,value81410
81411,value81411
81412,value81412
81413,value81413
81414,value81414
81415,value81415
81416,value81416
81417,value81417
81418,value81418
81419,value81419
81420,value81420
81421,value81421
81422,value81422
81423,value81423
81424,value81424
81425,value81425
81426,value81426
81427,value81427
81428,value81428
81429,value81429
81430,value81430
81431,value81431
81432,value81432
81433,value81433
81434,value81434
81435,value81435
81436,value81436
81437,value81437
81438,value81438
81439,value81439
81440,value81440
81441,value81441
81442,value81442
81443,value81443
81444,value81444
81445,value81445
81446,value81446
81447,value81447
81448,value81448
81449,value81449
81450,value81450
81451,value81451
81452,value81452
81453,value81453
81454,value81454
81455,value81455
81456,value81456
81457,value81457
81458,value81458
81459,value81459
81460,value81460
81461,value81461
81462,value81462
81463,value81463
81464,value81464
81465,value81465
81466,value81466
81467,value81467
81468,value81468
81469,value81469
81470,value81470
81471,value81471
81472,value81472
81473,value81473
81474,value81474
81475,value81475
81476,value81476
81477,value81477
81478,value81478
81479,value81479
81480,value81480
81481,value81481
81482,value81482
81483,value81483
81484,value81484
81485,value81485
81486,value81486
81487,value81487
81488,value81488
81489,value81489
81490,value81490
81491,value81491
81492,value81492
81493,value81493
81494,value81494
81495,value81495
81496,value81496
81497,value81497
81498,value81498
81499,value81499
81500,value81500
81501,value81501
81502,value81502
81503,value81503
81504,value81504
81505,value81505
81506,value81506
81507,value81507
81508,value81508
81509,value81509
81510,value81510
81511,value81511
81512,value81512
81513,value81513
81514,value81514
81515,value81515
81516,value81516
81517,value81517
81518,value81518
81519,value81519
81520,value81520
81521,value81521
81522,value81522
81523,value81523
81524,value81524
81525,value81525
81526,value81526
81527,value81527
81528,value81528
81529,value81529
81530,value81530
81531,value81531
81532,value81532
81533,value81533
81534,value81534
81535,value81535
81536,value81536
81537,value81537
81538,value81538
81539,value81539
81540,value81540
81541,value81541
81542,value81542
81543,value81543
81544,value81544
81545,value81545
81546,value81546
81547,value81547
81548,value81548
81549,value81549
81550,value81550
81551,value81551
81552,value81552
81553,value81553
81554,value81554
81555,value81555
81556,value81556
81557,value81557
81558,value81558
81559,value81559
81560,value81560
81561,value81561
81562,value81562
81563,value81563
81564,value81564
81565,value81565
81566,value81566
81567,value81567
81568,value81568
81569,value81569
81570,value81570
81571,value81571
81572,value81572
81573,value81573
81574,value81574
81575,value81575
81576,value81576
81577,value81577
81578,value81578
81579,value81579
81580,value81580
81581,value81581
81582,value81582
81583,value81583
81584,value81584
81585,value81585
81586,value81586
81587,value81587
81588,value81588
81589,value81589
81590,value81590
81591,value81591
81592,value81592
81593,value81593
81594,value81594
81595,value81595
81596,value81596
81597,value81597
81598,value81598
81599,value81599
81600,value81600
81601,value81601
81602,value81602
81603,value81603
81604,value81604
81605,value81605
81606,value81606
81607,value81607
81608,value81608
81609,value81609
81610,value81610
81611,value81611
81612,value81612
81613,value81613
81614,value81614
81615,value81615
81616,value81616
81617,value81617
81618,value81618
81619,value81619
81620,value81620
81621,value81621
81622,value81622
81623,value81623
81624,value81624
81625,value81625
81626,value81626
81627,value81627
81628,value81628
81629,value81629
81630,value81630
81631,value81631
81632,value81632
81633,value81633
81634,value81634
81635,value81635
81636,value81636
81637,value81637
81638,value81638
81639,value81639
81640,value81640
81641,value81641
81642,value81642
81643,value81643
81644,value81644
81645,value81645
81646,value81646
81647,value81647
81648,value81648
81649,value81649
81650,value81650
81651,value81651
81652,value81652
81653,value81653
81654,value81654
81655,value81655
81656,value81656
81657,value81657
81658,value81658
81659,value81659
81660,value81660
81661,value81661
81662,value81662
81663,value81663
81664,value81664
81665,value81665
81666,value81666
81667,value81667
81668,value81668
81669,value81669
81670,value81670
81671,value81671
81672,value81672
81673,value81673
81674,value81674
81675,value81675
81676,value81676
81677,value81677
81678,value81678
81679,value81679
81680,value81680
81681,value81681
81682,value81682
81683,value81683
81684,value81684
81685,value81685
81686,value81686
81687,value81687
81688,value81688
81689,value81689
81690,value81690
81691,value81691
81692,value81692
81693,value81693
81694,value81694
81695,value81695
81696,value81696
81697,value81697
81698,value81698
81699,value81699
81700,value81700
81701,value81701
81702,value81702
81703,value81703
81704,value81704
81705,value81705
81706,value81706
81707,value81707
81708,value81708
81709,value81709
81710,value81710
81711,value81711
81712,value81712
81713,value81713
81714,value81714
81715,value81715
81716,value81716
81717,value81717
81718,value81718
81719,value81719
81720,value81720
81721,value81721
81722,value81722
81723,value81723
81724,value81724
81725,value81725
81726,value81726
81727,value81727
81728,value81728
81729,value81729
81730,value81730
81731,value81731
81732,value81732
81733,value81733
81734,value81734
81735,value81735
81736,value81736
81737,value81737
81738,value81738
81739,value81739
81740,value81740
81741,value81741
81742,value81742
81743,value81743
81744,value81744
81745,value81745
81746,value81746
81747,value81747
81748,value81748
81749,value81749
81750,value81750
81751,value81751
81752,value81752
81753,value81753
81754,value81754
81755,value81755
81756,value81756
81757,value81757
81758,value81758
81759,value81759
81760,value81760
81761,value81761
81762,value81762
81763,value81763
81764,value81764
81765,value81765
81766,value81766
81767,value81767
81768,value81768
81769,value81769
81770,value81770
81771,value81771
81772,value81772
81773,value81773
81774,value81774
81775,value81775
81776,value81776
81777,value81777
81778,value81778
81779,value81779
81780,value81780
81781,value81781
81782,value81782
81783,value81783
81784,value81784
81785,value81785
81786,value81786
81787,value81787
81788,value81788
81789,value81789
81790,value81790
81791,value81791
81792,value81792
81793,value81793
81794,value81794
81795,value81795
81796,value81796
81797,value81797
81798,value81798
81799,value81799
81800,value81800
81801,value81801
81802,value81802
81803,value81803
81804,value81804
81805,value81805
81806,value81806
81807,value81807
81808,value81808
81809,value81809
81810,value81810
81811,value81811
81812,value81812
81813,value81813
81814,value81814
81815,value81815
81816,value81816
81817,value81817
81818,value81818
81819,value81819
81820,value81820
81821,value81821
81822,value81822
81823,value81823
81824,value81824
81825,value81825
81826,value81826
81827,value81827
81828,value81828
81829,value81829
81830,value81830
81831,value81831
81832,value81832
81833,value81833
81834,value81834
81835,value81835
81836,value81836
81837,value81837
81838,value81838
81839,value81839
81840,value81840
81841,value81841
81842,value81842
81843,value81843
81844,value81844
81845,value81845
81846,value81846
81847,value81847
81848,value81848
81849,value81849
81850,value81850
81851,value81851
81852,value81852
81853,value81853
81854,value81854
81855,value81855
81856,value81856
81857,value81857
81858,value81858
81859,value81859
81860,value81860
81861,value81861
81862,value81862
81863,value81863
81864,value81864
81865,value81865
81866,value81866
81867,value81867
81868,value81868
81869,value81869
81870,value81870
81871,value81871
81872,value81872
81873,value81873
81874,value81874
81875,value81875
81876,value81876
81877,value81877
81878,value81878
81879,value81879
81880,value81880
81881,value81881
81882,value81882
81883,value81883
81884,value81884
81885,value81885
81886,value81886
81887,value81887
81888,value81888
81889,value81889
81890,value81890
81891,value81891
81892,value81892
81893,value81893
81894,value81894
81895,value81895
81896,value81896
81897,value81897
81898,value81898
81899,value81899
81900,value81900
81901,value81901
81902,value81902
81903,value81903
81904,value81904
81905,value81905
81906,value81906
81907,value81907
81908,value81908
81909,value81909
81910,value81910
81911,value81911
81912,value81912
81913,value81913
81914,value81914
81915,value81915
81916,value81916
81917,value81917
81918,value81918
81919,value81919
81920,value81920
81921,value81921
81922,value81922
81923,value81923
81924,value81924
81925,value81925
81926,value81926
81927,value81927
81928,value81928
81929,value81929
81930,value81930
81931,value81931
81932,value81932
81933,value81933
81934,value81934
81935,value81935
81936,value81936
81937,value81937
81938,value81938
81939,value81939
81940,value81940
81941,value81941
81942,value81942
81943,value81943
81944,value81944
81945,value81945
81946,value81946
81947,value81947
81948,value81948
81949,value81949
81950,value81950
81951,value81951
81952,value81952
81953,value81953
81954,value81954
81955,value81955
81956,value81956
81957,value81957
81958,value81958
81959,value81959
81960,value81960
81961,value81961
81962,value81962
81963,value81963
81964,value81964
81965,value81965
81966,value81966
81967,value81967
81968,value81968
81969,value81969
81970,value81970
81971,value81971
81972,value81972
81973,value81973
81974,value81974
81975,value81975
81976,value81976
81977,value81977
81978,value81978
81979,value81979
81980,value81980
81981,value81981
81982,value81982
81983,value81983
81984,value81984
81985,value81985
81986,value81986
81987,value81987
81988,value81988
81989,value81989
81990,value81990
81991,value81991
81992,value81992
81993,value81993
81994,value81994
81995,value81995
81996,value81996
81997,value81997
81998,value81998
81999,value81999
82000,value82000
82001,value82001
82002,value82002
82003,value82003
82004,value82004
82005,value82005
82006,value82006
82007,value82007
82008,value82008
82009,value82009
82010,value82010
82011,value82011
82012,value82012
82013,value82013
82014,value82014
82015,value82015
82016,value82016
82017,value82017
82018,value82018
82019,value82019
82020,value82020
82021,value82021
82022,value82022
82023,value82023
82024,value82024
82025,value82025
82026,value82026
82027,value82027
82028,value82028
82029,value82029
82030,value82030
82031,value82031
82032,value82032
82033,value82033
82034,value82034
82035,value82035
82036,value82036
82037,value82037
82038,value82038
82039,value82039
82040,value82040
82041,value82041
82042,value82042
82043,value82043
82044,value82044
82045,value82045
82046,value82046
82047,value82047
82048,value82048
82049,value82049
82050,value82050
82051,value82051
82052,value82052
82053,value82053
82054,value82054
82055,value82055
82056,value82056
82057,value82057
82058,value82058
82059,value82059
82060,value82060
82061,value82061
82062,value82062
82063,value82063
82064,value82064
82065,value82065
82066,value82066
82067,value82067
82068,value82068
82069,value82069
82070,value82070
82071,value82071
82072,value82072
82073,value82073
82074,value82074
82075,value82075
82076,value82076
82077,value82077
82078,value82078
82079,value82079
82080,value82080
82081,value82081
82082,value82082
82083,value82083
82084,value82084
82085,value82085
82086,value82086
82087,value82087
82088,value82088
82089,value82089
82090,value82090
82091,value82091
82092,value82092
82093,value82093
82094,value82094
82095,value82095
82096,value82096
82097,value82097
82098,value82098
82099,value82099
82100,value82100
82101,value82101
82102,value82102
82103,value82103
82104,value82104
82105,value82105
82106,value82106
82107,value82107
82108,value82108
82109,value82109
82110,value82110
82111,value82111
82112,value82112
82113,value82113
82114,value82114
82115,value82115
82116,value82116
82117,value82117
82118,value82118
82119,value82119
82120,value82120
82121,value82121
82122,value82122
82123,value82123
82124,value82124
82125,value82125
82126,value82126
82127,value82127
82128,value82128
82129,value82129
82130,value82130
82131,value82131
82132,value82132
82133,value82133
82134,value82134
82135,value82135
82136,value82136
82137,value82137
82138,value82138
82139,value82139
82140,value82140
82141,value82141
82142,value82142
82143,value82143
82144,value82144
82145,value82145
82146,value82146
82147,value82147
82148,value82148
82149,value82149
82150,value82150
82151,value82151
82152,value82152
82153,value82153
82154,value82154
82155,value82155
82156,value82156
82157,value82157
82158,value82158
82159,value82159
82160,value82160
82161,value82161
82162,value82162
82163,value82163
82164,value82164
82165,value82165
82166,value82166
82167,value82167
82168,value82168
82169,value82169
82170,value82170
82171,value82171
82172,value82172
82173,value82173
82174,value82174
82175,value82175
82176,value82176
82177,value82177
82178,value82178
82179,value82179
82180,value82180
82181,value82181
82182,value82182
82183,value82183
82184,value82184
82185,value82185
82186,value82186
82187,value82187
82188,value82188
82189,value82189
82190,value82190
82191,value82191
82192,value82192
82193,value82193
82194,value82194
82195,value82195
82196,value82196
82197,value82197
82198,value82198
82199,value82199
82200,value82200
82201,value82201
82202,value82202
82203,value82203
82204,value82204
82205,value82205
82206,value82206
82207,value82207
82208,value82208
82209,value82209
82210,value82210
82211,value82211
82212,value82212
82213,value82213
82214,value82214
82215,value82215
82216,value82216
82217,value82217
82218,value82218
82219,value82219
82220,value82220
82221,value82221
82222,value82222
82223,value82223
82224,value82224
82225,value82225
82226,value82226
82227,value82227
82228,value82228
82229,value82229
82230,value82230
82231,value82231
82232,value82232
82233,value82233
82234,value82234
82235,value82235
82236,value82236
82237,value82237
82238,value82238
82239,value82239
82240,value82240
82241,value82241
82242,value82242
82243,value82243
82244,value82244
82245,value82245
82246,value82246
82247,value82247
82248,value82248
82249,value82249
82250,value82250
82251,value82251
82252,value82252
82253,value82253
82254,value82254
82255,value82255
82256,value82256
82257,value82257
82258,value82258
82259,value82259
82260,value82260
82261,value82261
82262,value82262
82263,value82263
82264,value82264
82265,value82265
82266,value82266
82267,value82267
82268,value82268
82269,value82269
82270,value82270
82271,value82271
82272,value82272
82273,value82273
82274,value82274
82275,value82275
82276,value82276
82277,value82277
82278,value82278
82279,value82279
82280,value82280
82281,value82281
82282,value82282
82283,value82283
82284,value82284
82285,value82285
82286,value82286
82287,value82287
82288,value82288
82289,value82289
82290,value82290
82291,value82291
82292,value82292
82293,value82293
82294,value82294
82295,value82295
82296,value82296
82297,value82297
82298,value82298
82299,value82299
82300,value82300
82301,value82301
82302,value82302
82303,value82303
82304,value82304
82305,value82305
82306,value82306
82307,value82307
82308,value82308
82309,value82309
82310,value82310
82311,value82311
82312,value82312
82313,value82313
82314,value82314
82315,value82315
82316,value82316
82317,value82317
82318,value82318
82319,value82319
82320,value82320
82321,value82321
82322,value82322
82323,value82323
82324,value82324
82325,value82325
82326,value82326
82327,value82327
82328,value82328
82329,value82329
82330,value82330
82331,value82331
82332,value82332
82333,value82333
82334,value82334
82335,value82335
82336,value82336
82337,value82337
82338,value82338
82339,value82339
82340,value82340
82341,value82341
82342,value82342
82343,value82343
82344,value82344
82345,value82345
82346,value82346
82347,value82347
82348,value82348
82349,value82349
82350,value82350
82351,value82351
82352,value82352
82353,value82353
82354,value82354
82355,value82355
82356,value82356
82357,value82357
82358,value82358
82359,value82359
82360,value82360
82361,value82361
82362,value82362
82363,value82363
82364,value82364
82365,value82365
82366,value82366
82367,value82367
82368,value82368
82369,value82369
82370,value82370
82371,value82371
82372,value82372
82373,value82373
82374,value82374
82375,value82375
82376,value82376
82377,value82377
82378,value82378
82379,value82379
82380,value82380
82381,value82381
82382,value82382
82383,value82383
82384,value82384
82385,value82385
82386,value82386
82387,value82387
82388,value82388
82389,value82389
82390,value82390
82391,value82391
82392,value82392
82393,value82393
82394,value82394
82395,value82395
82396,value82396
82397,value82397
82398,value82398
82399,value82399
82400,value82400
82401,value82401
82402,value82402
82403,value82403
82404,value82404
82405,value82405
82406,value82406
82407,value82407
82408,value82408
82409,value82409
82410,value82410
82411,value82411
82412,value82412
82413,value82413
82414,value82414
82415,value82415
82416,value82416
82417,value82417
82418,value82418
82419,value82419
82420,value82420
82421,value82421
82422,value82422
82423,value82423
82424,value82424
82425,value82425
82426,value82426
82427,value82427
82428,value82428
82429,value82429
82430,value82430
82431,value82431
82432,value82432
82433,value82433
82434,value82434
82435,value82435
82436,value82436
82437,value82437
82438,value82438
82439,value82439
82440,value82440
82441,value82441
82442,value82442
82443,value82443
82444,value82444
82445,value82445
82446,value82446
82447,value82447
82448,value82448
82449,value82449
82450,value82450
82451,value82451
82452,value82452
82453,value82453
82454,value82454
82455,value82455
82456,value82456
82457,value82457
82458,value82458
82459,value82459
82460,value82460
82461,value82461
82462,value82462
82463,value82463
82464,value82464
82465,value82465
82466,value82466
82467,value82467
82468,value82468
82469,value82469
82470,value82470
82471,value82471
82472,value82472
82473,value82473
82474,value82474
82475,value82475
82476,value82476
82477,value82477
82478,value82478
82479,value82479
82480,value82480
82481,value82481
82482,value82482
82483,value82483
82484,value82484
82485,value82485
82486,value82486
82487,value82487
82488,value82488
82489,value82489
82490,value82490
82491,value82491
82492,value82492
82493,value82493
82494,value82494
82495,value82495
82496,value82496
82497,value82497
82498,value82498
82499,value82499
82500,value82500
82501,value82501
82502,value82502
82503,value82503
82504,value82504
82505,value82505
82506,value82506
82507,value82507
82508,value82508
82509,value82509
82510,value82510
